SNP,Chromosome,Position,WEIR_AND_COCKERHAM_FST
3_23560001,3,23560001,0.0922481
3_23565001,3,23565001,0.366937
3_23570001,3,23570001,0.730543
3_23575001,3,23575001,0.514108
3_23580001,3,23580001,0.335541
3_23585001,3,23585001,0.752204
3_23590001,3,23590001,0.555509
3_23595001,3,23595001,0.200608
3_23600001,3,23600001,0.240783
3_23605001,3,23605001,-0.050821
3_23610001,3,23610001,-0.050821
3_23615001,3,23615001,-0.0320748
3_23620001,3,23620001,0.0389238
3_23625001,3,23625001,-0.0324603
3_23630001,3,23630001,0.0761825
3_23635001,3,23635001,0.0180228
3_23640001,3,23640001,0.0164876
3_23645001,3,23645001,-0.050821
3_23650001,3,23650001,-0.0142755
3_23655001,3,23655001,-0.050821
3_23660001,3,23660001,0.496724
3_23665001,3,23665001,-0.0120244
3_23670001,3,23670001,0.519063
3_23675001,3,23675001,-0.050821
3_23685001,3,23685001,-0.0385301
3_23690001,3,23690001,-0.050821
3_23695001,3,23695001,-0.050821
3_23700001,3,23700001,-0.050821
3_23705001,3,23705001,-0.050821
3_23710001,3,23710001,-0.050821
3_23715001,3,23715001,-0.050821
3_23720001,3,23720001,-0.050821
3_23725001,3,23725001,-0.050821
3_23730001,3,23730001,0.105028
3_23735001,3,23735001,0.156978
3_23740001,3,23740001,0.181058
3_23745001,3,23745001,0.181058
3_23750001,3,23750001,0.123089
3_23755001,3,23755001,0.103765
3_23760001,3,23760001,-0.050821
3_23765001,3,23765001,-0.050821
3_23770001,3,23770001,-0.050821
3_23780001,3,23780001,-0.050821
3_23790001,3,23790001,0.0872803
3_23795001,3,23795001,0.222328
3_23800001,3,23800001,0.203467
3_23805001,3,23805001,0.157033
3_23810001,3,23810001,0.294344
3_23815001,3,23815001,0.0506106
3_23820001,3,23820001,0.0431223
3_23825001,3,23825001,-0.050821
3_23830001,3,23830001,0.00309625
3_23835001,3,23835001,0.0590327
3_23840001,3,23840001,0.00908931
3_23845001,3,23845001,0.00714891
3_23850001,3,23850001,0.00658446
3_23860001,3,23860001,-0.0139485
3_23900001,3,23900001,-0.0139485
3_23920001,3,23920001,0.0113945
3_23925001,3,23925001,0.146423
3_23930001,3,23930001,-0.0139485
3_23935001,3,23935001,-0.0139485
3_23940001,3,23940001,0.487618
3_23945001,3,23945001,0.10025
3_23950001,3,23950001,0.181058
3_23955001,3,23955001,-0.0139485
3_23960001,3,23960001,0.487618
3_23965001,3,23965001,0.232283
3_23970001,3,23970001,0.0810185
3_23975001,3,23975001,-0.0424249
3_23980001,3,23980001,-0.0139485
3_23985001,3,23985001,-0.0139485
3_23995001,3,23995001,0.129471
3_24000001,3,24000001,0.0629642
3_24005001,3,24005001,0.116056
3_24010001,3,24010001,0.134683
3_24015001,3,24015001,0.181058
3_24020001,3,24020001,0.107276
3_24025001,3,24025001,0.261555
3_24030001,3,24030001,0.035916
3_24040001,3,24040001,0.0690888
3_24045001,3,24045001,-0.0343545
3_24050001,3,24050001,-0.0415397
3_24055001,3,24055001,-0.0139485
3_24065001,3,24065001,-0.0139485
3_24090001,3,24090001,0.104216
3_24095001,3,24095001,0.169662
3_24100001,3,24100001,0.115558
3_24105001,3,24105001,0.082038
3_24110001,3,24110001,-0.0139485
3_24115001,3,24115001,-0.0139485
3_24155001,3,24155001,-0.0325359
3_24160001,3,24160001,-0.0325359
3_24165001,3,24165001,-0.0139485
3_24180001,3,24180001,-0.0139485
3_24185001,3,24185001,-0.00449989
3_24190001,3,24190001,0.00502812
3_24195001,3,24195001,0.0290167
3_24200001,3,24200001,0.181058
3_24205001,3,24205001,0.181058
3_24210001,3,24210001,0.181058
3_24215001,3,24215001,0.181058
3_24220001,3,24220001,0.227719
3_24225001,3,24225001,0.181058
3_24240001,3,24240001,-0.0139485
3_24250001,3,24250001,-0.0139485
3_24300001,3,24300001,0.15844
3_24305001,3,24305001,0.00663669
3_24310001,3,24310001,0.299105
3_24315001,3,24315001,0.367701
3_24320001,3,24320001,0.277013
3_24325001,3,24325001,0.367701
3_24330001,3,24330001,0.24728
3_24340001,3,24340001,0.181058
3_24360001,3,24360001,0.27438
3_24365001,3,24365001,0.367701
3_24370001,3,24370001,0.293044
3_24375001,3,24375001,0.330372
3_24380001,3,24380001,0.330372
3_24390001,3,24390001,0.129514
3_24395001,3,24395001,0.292242
3_24400001,3,24400001,0.367701
3_24405001,3,24405001,0.181058
3_24410001,3,24410001,0.181058
3_24415001,3,24415001,0.199017
3_24420001,3,24420001,0.257698
3_24425001,3,24425001,0.24237
3_24430001,3,24430001,0.181058
3_24435001,3,24435001,0.17827
3_24440001,3,24440001,0.24237
3_24445001,3,24445001,0.401257
3_24450001,3,24450001,0.473248
3_24460001,3,24460001,0.136613
3_24465001,3,24465001,0.181058
3_24470001,3,24470001,0.487618
3_24475001,3,24475001,0.0930036
3_24495001,3,24495001,0.00494871
3_24500001,3,24500001,0.0284778
3_24510001,3,24510001,-0.0139485
3_24525001,3,24525001,0.00494871
3_24530001,3,24530001,0.023772
3_24535001,3,24535001,0.0363208
3_24540001,3,24540001,0.422461
3_24545001,3,24545001,0.334951
3_24550001,3,24550001,0.522813
3_24555001,3,24555001,0.61413
3_24560001,3,24560001,0.522813
3_24565001,3,24565001,0.308716
3_24570001,3,24570001,0.541439
3_24575001,3,24575001,0.468098
3_24580001,3,24580001,0.577528
3_24585001,3,24585001,0.48183
3_24590001,3,24590001,0.34106
3_24595001,3,24595001,0.39913
3_24600001,3,24600001,0.544139
3_24605001,3,24605001,0.522813
3_24610001,3,24610001,0.686375
3_24615001,3,24615001,0.116915
3_24620001,3,24620001,0.248769
3_24625001,3,24625001,0.322581
3_24630001,3,24630001,0.322581
3_24635001,3,24635001,0.625257
3_24640001,3,24640001,0.354068
3_24645001,3,24645001,0.617981
3_24650001,3,24650001,0.530597
3_24655001,3,24655001,0.398621
3_24660001,3,24660001,0.440914
3_24665001,3,24665001,0.459367
3_24670001,3,24670001,0.522813
3_24675001,3,24675001,0.558901
3_24680001,3,24680001,0.561848
3_24685001,3,24685001,0.617981
3_24690001,3,24690001,0.417248
3_24695001,3,24695001,0.322581
3_24715001,3,24715001,0.322581
3_24720001,3,24720001,0.322581
3_24725001,3,24725001,0.242529
3_24730001,3,24730001,0.227869
3_24735001,3,24735001,0.322581
3_24740001,3,24740001,-0.0139485
3_24750001,3,24750001,0.0957572
3_24755001,3,24755001,0.134981
3_24760001,3,24760001,0.181058
3_24765001,3,24765001,0.0300236
3_24770001,3,24770001,0.112245
3_24775001,3,24775001,0.0752886
3_24780001,3,24780001,0.0202637
3_24785001,3,24785001,-0.050821
3_24800001,3,24800001,-0.0139485
3_24815001,3,24815001,0.0069392
3_24820001,3,24820001,0.00494871
3_24825001,3,24825001,-0.00698673
3_24830001,3,24830001,0.00494871
3_24835001,3,24835001,0.00494871
3_24840001,3,24840001,0.00494871
3_24845001,3,24845001,0.00494871
3_24850001,3,24850001,0.00494871
3_24855001,3,24855001,0.00494871
3_24860001,3,24860001,0.0922161
3_24865001,3,24865001,0.00494871
3_24870001,3,24870001,0.00494871
3_24875001,3,24875001,0.00494871
3_24880001,3,24880001,0.00494871
3_24885001,3,24885001,0.032445
3_24890001,3,24890001,0.0753926
3_24895001,3,24895001,-0.00135036
3_24900001,3,24900001,0.00494871
3_24905001,3,24905001,0.00494871
3_24910001,3,24910001,0.00494871
3_24915001,3,24915001,0.00494871
3_24920001,3,24920001,0.0166747
3_24925001,3,24925001,0.00494871
3_24930001,3,24930001,0.00494871
3_24935001,3,24935001,0.00494871
3_24940001,3,24940001,0.00455137
3_24945001,3,24945001,0.00494871
3_24950001,3,24950001,0.00494871
3_24955001,3,24955001,-0.00261017
3_24960001,3,24960001,0.097816
3_24965001,3,24965001,0.047245
3_24970001,3,24970001,0.103056
3_24975001,3,24975001,0.131538
3_24980001,3,24980001,0.158673
3_24985001,3,24985001,0.0894605
3_24990001,3,24990001,0.0438776
3_24995001,3,24995001,0.111949
3_25000001,3,25000001,0.178301
3_25005001,3,25005001,0.49238
3_25010001,3,25010001,0.596154
3_25015001,3,25015001,0.596154
3_25020001,3,25020001,0.49238
3_25025001,3,25025001,0.156672
3_25030001,3,25030001,0.2773
3_25035001,3,25035001,0.366479
3_25040001,3,25040001,-0.0325359
3_25050001,3,25050001,0.139252
3_25055001,3,25055001,0.142237
3_25060001,3,25060001,0.256057
3_25065001,3,25065001,0.322581
3_25070001,3,25070001,0.322581
3_25075001,3,25075001,0.322581
3_25080001,3,25080001,0.156978
3_25095001,3,25095001,0.235232
3_25100001,3,25100001,-0.00135036
3_25105001,3,25105001,-0.0139485
3_25110001,3,25110001,-0.0139485
3_25145001,3,25145001,-0.0139485
3_25155001,3,25155001,-0.0139485
3_25170001,3,25170001,0.00494871
3_25175001,3,25175001,0.00494871
3_25180001,3,25180001,0.00494871
3_25185001,3,25185001,-0.0101691
3_25190001,3,25190001,0.11654
3_25195001,3,25195001,0.0745435
3_25200001,3,25200001,0.00841028
3_25205001,3,25205001,0.00777453
3_25210001,3,25210001,0.0100208
3_25215001,3,25215001,-0.00433437
3_25220001,3,25220001,0.0658655
3_25225001,3,25225001,0.0658655
3_25230001,3,25230001,0.0658655
3_25235001,3,25235001,0.181058
3_25245001,3,25245001,0.367701
3_25250001,3,25250001,0.367701
3_25255001,3,25255001,0.367701
3_25260001,3,25260001,0.367701
3_25265001,3,25265001,0.188139
3_25270001,3,25270001,0.367701
3_25275001,3,25275001,0.367701
3_25280001,3,25280001,0.367701
3_25285001,3,25285001,0.367701
3_25290001,3,25290001,0.0328834
3_25295001,3,25295001,0.220923
3_25300001,3,25300001,0.199112
3_25310001,3,25310001,0.612158
3_25315001,3,25315001,0.612158
3_25320001,3,25320001,-0.0139485
3_25325001,3,25325001,-0.050821
3_25330001,3,25330001,-0.050821
3_25335001,3,25335001,-0.0385301
3_25340001,3,25340001,0.170172
3_25345001,3,25345001,-0.050821
3_25350001,3,25350001,-0.050821
3_25355001,3,25355001,0.171997
3_25360001,3,25360001,0.367701
3_25365001,3,25365001,0.283996
3_25370001,3,25370001,0.0385851
3_25375001,3,25375001,0.0479169
3_25380001,3,25380001,-0.050821
3_25385001,3,25385001,-0.0325359
3_25390001,3,25390001,-0.050821
3_25400001,3,25400001,-0.050821
3_25405001,3,25405001,-0.050821
3_25410001,3,25410001,-0.050821
3_25415001,3,25415001,-0.050821
3_25425001,3,25425001,-0.050821
3_25430001,3,25430001,-0.050821
3_25435001,3,25435001,-0.050821
3_25440001,3,25440001,-0.050821
3_25445001,3,25445001,-0.050821
3_25450001,3,25450001,-0.050821
3_25460001,3,25460001,0.0490295
3_25465001,3,25465001,-0.050821
3_25470001,3,25470001,-0.050821
3_25475001,3,25475001,-0.050821
3_25480001,3,25480001,0.0708012
3_25485001,3,25485001,0.135043
3_25490001,3,25490001,0.112725
3_25495001,3,25495001,0.221637
3_25500001,3,25500001,0.0793529
3_25505001,3,25505001,0.0842396
3_25510001,3,25510001,0.0899405
3_25515001,3,25515001,0.142999
3_25520001,3,25520001,0.112725
3_25525001,3,25525001,0.0764677
3_25530001,3,25530001,-0.050821
3_25535001,3,25535001,0.135043
3_25540001,3,25540001,0.142712
3_25545001,3,25545001,0.0687834
3_25550001,3,25550001,0.150381
3_25555001,3,25555001,0.0475269
3_25560001,3,25560001,0.0416264
3_25565001,3,25565001,0.0677434
3_25570001,3,25570001,0.0973859
3_25575001,3,25575001,0.123462
3_25580001,3,25580001,0.091532
3_25585001,3,25585001,0.0658655
3_25590001,3,25590001,0.0851154
3_25595001,3,25595001,0.127343
3_25600001,3,25600001,0.0792417
3_25605001,3,25605001,0.042559
3_25610001,3,25610001,0.0751171
3_25615001,3,25615001,0.0889654
3_25620001,3,25620001,0.0787811
3_25625001,3,25625001,-0.050821
3_25630001,3,25630001,0.0697369
3_25635001,3,25635001,0.187494
3_25640001,3,25640001,-0.050821
3_25645001,3,25645001,0.0785361
3_25650001,3,25650001,0.297291
3_25655001,3,25655001,0.42766
3_25660001,3,25660001,0.487618
3_25670001,3,25670001,-0.0139485
3_25675001,3,25675001,-0.0139485
3_25680001,3,25680001,0.00415403
3_25685001,3,25685001,0.0222566
3_25690001,3,25690001,0.0307589
3_25720001,3,25720001,-0.012905
3_25725001,3,25725001,0.118197
3_25730001,3,25730001,-0.0325359
3_25735001,3,25735001,0.267642
3_25740001,3,25740001,0.0886273
3_25745001,3,25745001,0.184784
3_25750001,3,25750001,0.192939
3_25755001,3,25755001,-0.017075
3_25760001,3,25760001,-0.0211386
3_25765001,3,25765001,-0.0357417
3_25770001,3,25770001,0.069684
3_25775001,3,25775001,0.392633
3_25780001,3,25780001,-0.050821
3_25785001,3,25785001,-0.050821
3_25790001,3,25790001,-0.050821
3_25795001,3,25795001,-0.050821
3_25800001,3,25800001,-0.050821
3_25805001,3,25805001,-0.050821
3_25810001,3,25810001,-0.0139485
3_25825001,3,25825001,0.051155
3_25830001,3,25830001,0.222846
3_25835001,3,25835001,0.105779
3_25840001,3,25840001,0.131624
3_25855001,3,25855001,-0.0149226
3_25860001,3,25860001,0.028309
3_25885001,3,25885001,0.367701
3_25890001,3,25890001,0.367701
3_25895001,3,25895001,0.367701
3_25900001,3,25900001,0.46418
3_25905001,3,25905001,0.367701
3_25910001,3,25910001,0.109457
3_25915001,3,25915001,0.355348
3_25920001,3,25920001,0.083555
3_25925001,3,25925001,0.539763
3_25930001,3,25930001,-0.0139485
3_25935001,3,25935001,0.0064448
3_25940001,3,25940001,0.181058
3_25945001,3,25945001,0.0321456
3_25950001,3,25950001,-0.0461496
3_25955001,3,25955001,-0.0139485
3_25965001,3,25965001,0.181058
3_25970001,3,25970001,0.181058
3_25975001,3,25975001,0.181058
3_25980001,3,25980001,0.181058
3_25995001,3,25995001,0.111153
3_26000001,3,26000001,0.0856139
3_26005001,3,26005001,0.0203778
3_26010001,3,26010001,0.0203778
3_26015001,3,26015001,-0.050821
3_26020001,3,26020001,-0.0139485
3_26025001,3,26025001,0.181058
3_26030001,3,26030001,0.181058
3_26035001,3,26035001,0.218387
3_26040001,3,26040001,0.181058
3_26045001,3,26045001,0.207254
3_26050001,3,26050001,0.129377
3_26055001,3,26055001,0.1105
3_26060001,3,26060001,0.180192
3_26065001,3,26065001,-0.0418174
3_26070001,3,26070001,0.250495
3_26075001,3,26075001,-0.0480356
3_26080001,3,26080001,-0.050821
3_26090001,3,26090001,-0.057842
3_26095001,3,26095001,-0.057842
3_26100001,3,26100001,0.0217915
3_26105001,3,26105001,-0.0139485
3_26120001,3,26120001,0.142644
3_26125001,3,26125001,-0.0393678
3_26130001,3,26130001,0.0457514
3_26135001,3,26135001,-0.00769404
3_26140001,3,26140001,0.0814638
3_26145001,3,26145001,-0.0287579
3_26150001,3,26150001,-0.0139485
3_26155001,3,26155001,-0.0139485
3_26160001,3,26160001,-0.0139485
3_26165001,3,26165001,-0.0139485
3_26195001,3,26195001,-0.050821
3_26200001,3,26200001,-0.0323847
3_26205001,3,26205001,-0.0139485
3_26220001,3,26220001,-0.0139485
3_26225001,3,26225001,0.000464666
3_26230001,3,26230001,-0.0139485
3_26290001,3,26290001,-0.050821
3_26295001,3,26295001,-0.050821
3_26300001,3,26300001,-0.050821
3_26310001,3,26310001,-0.0408732
3_26315001,3,26315001,-0.0498481
3_26330001,3,26330001,-0.0139485
3_26335001,3,26335001,0.367701
3_26340001,3,26340001,0.00494871
3_26345001,3,26345001,0.00494871
3_26350001,3,26350001,-0.0139485
3_26355001,3,26355001,0.181058
3_26360001,3,26360001,0.181058
3_26365001,3,26365001,0.083555
3_26370001,3,26370001,-0.0139485
3_26380001,3,26380001,0.154316
3_26390001,3,26390001,-0.000831272
3_26395001,3,26395001,0.276439
3_26400001,3,26400001,0.296552
3_26405001,3,26405001,0.121439
3_26410001,3,26410001,-0.0115099
3_26415001,3,26415001,0.186325
3_26420001,3,26420001,0.0119542
3_26425001,3,26425001,-0.050821
3_26430001,3,26430001,0.024832
3_26435001,3,26435001,0.0712264
3_26440001,3,26440001,0.00148072
3_26445001,3,26445001,-0.00620522
3_26450001,3,26450001,0.0350337
3_26455001,3,26455001,-0.0133287
3_26460001,3,26460001,0.0276477
3_26465001,3,26465001,0.124129
3_26470001,3,26470001,0.313357
3_26475001,3,26475001,0.344099
3_26480001,3,26480001,0.181058
3_26485001,3,26485001,0.181058
3_26490001,3,26490001,0.181058
3_26495001,3,26495001,0.0489762
3_26500001,3,26500001,0.612158
3_26505001,3,26505001,-0.0611759
3_26515001,3,26515001,0.0556698
3_26520001,3,26520001,0.181058
3_26525001,3,26525001,0.230715
3_26530001,3,26530001,0.182972
3_26550001,3,26550001,-0.0139485
3_26555001,3,26555001,0.0605032
3_26560001,3,26560001,0.0990412
3_26565001,3,26565001,-0.0139485
3_26585001,3,26585001,0.211664
3_26590001,3,26590001,-0.0397093
3_26620001,3,26620001,0.181058
3_26625001,3,26625001,0.161278
3_26630001,3,26630001,-0.00175676
3_26635001,3,26635001,0.120086
3_26640001,3,26640001,0.296465
3_26645001,3,26645001,-0.050821
3_26650001,3,26650001,0.322581
3_26655001,3,26655001,0.243173
3_26665001,3,26665001,-0.0139485
3_26670001,3,26670001,-0.050821
3_26675001,3,26675001,-0.050821
3_26680001,3,26680001,-0.050821
3_26690001,3,26690001,-0.0139485
3_26695001,3,26695001,-0.0139485
3_26700001,3,26700001,0.367701
3_26710001,3,26710001,0.497807
3_26715001,3,26715001,0.367701
3_26725001,3,26725001,0.367701
3_26730001,3,26730001,0.0328834
3_26740001,3,26740001,0.170506
3_26745001,3,26745001,0.231991
3_26750001,3,26750001,0.0816324
3_26755001,3,26755001,-0.0146884
3_26760001,3,26760001,-0.000732564
3_26765001,3,26765001,-0.050821
3_26775001,3,26775001,0.367701
3_26780001,3,26780001,-0.0139485
3_26785001,3,26785001,-0.0139485
3_26790001,3,26790001,0.00494871
3_26795001,3,26795001,0.15844
3_26800001,3,26800001,0.02697
3_26805001,3,26805001,0.116293
3_26810001,3,26810001,0.0829811
3_26820001,3,26820001,0.231991
3_26830001,3,26830001,-0.0139485
3_26835001,3,26835001,0.0712949
3_26840001,3,26840001,0.0928837
3_26845001,3,26845001,-0.050821
3_26860001,3,26860001,-0.0462497
3_26865001,3,26865001,-0.050821
3_26870001,3,26870001,-0.050821
3_26875001,3,26875001,-0.050821
3_26885001,3,26885001,0.176876
3_26890001,3,26890001,0.489929
3_26895001,3,26895001,0.434327
3_26900001,3,26900001,0.162789
3_26910001,3,26910001,-0.0139485
3_26915001,3,26915001,0.3033
3_26920001,3,26920001,0.2872
3_26925001,3,26925001,0.322581
3_26930001,3,26930001,0.322581
3_26935001,3,26935001,0.322581
3_26940001,3,26940001,0.322581
3_26945001,3,26945001,0.245872
3_26950001,3,26950001,0.326794
3_26955001,3,26955001,0.379321
3_26960001,3,26960001,0.124345
3_26965001,3,26965001,0.0658655
3_26970001,3,26970001,0.0674231
3_26975001,3,26975001,0.1135
3_26980001,3,26980001,0.00943363
3_26985001,3,26985001,0.0590035
3_26990001,3,26990001,-0.0128034
3_26995001,3,26995001,0.0296386
3_27000001,3,27000001,0.174701
3_27005001,3,27005001,0.145837
3_27010001,3,27010001,0.181058
3_27015001,3,27015001,0.181058
3_27020001,3,27020001,0.181058
3_27030001,3,27030001,0.367701
3_27035001,3,27035001,0.425588
3_27040001,3,27040001,0.367701
3_27045001,3,27045001,0.396644
3_27050001,3,27050001,0.367701
3_27055001,3,27055001,0.330372
3_27060001,3,27060001,0.367701
3_27065001,3,27065001,0.257822
3_27070001,3,27070001,0.0489762
3_27075001,3,27075001,0.181058
3_27080001,3,27080001,0.181058
3_27085001,3,27085001,0.181058
3_27090001,3,27090001,0.181058
3_27095001,3,27095001,0.181058
3_27100001,3,27100001,0.101847
3_27105001,3,27105001,0.181058
3_27110001,3,27110001,0.181058
3_27115001,3,27115001,0.181058
3_27120001,3,27120001,0.181058
3_27125001,3,27125001,0.181058
3_27130001,3,27130001,0.181058
3_27135001,3,27135001,0.0930036
3_27140001,3,27140001,0.0930036
3_27145001,3,27145001,0.181058
3_27150001,3,27150001,0.181058
3_27155001,3,27155001,0.181058
3_27160001,3,27160001,0.082534
3_27165001,3,27165001,0.0651188
3_27175001,3,27175001,-0.0139485
3_27190001,3,27190001,0.00494871
3_27200001,3,27200001,-0.0139485
3_27205001,3,27205001,-0.0139485
3_27210001,3,27210001,-0.0139485
3_27225001,3,27225001,0.0267722
3_27230001,3,27230001,-0.000834337
3_27235001,3,27235001,-0.0452513
3_27245001,3,27245001,0.181058
3_27270001,3,27270001,-0.0139485
3_27275001,3,27275001,-0.0139485
3_27290001,3,27290001,-0.0139485
3_27300001,3,27300001,-0.0139485
3_27305001,3,27305001,0.00494871
3_27310001,3,27310001,0.0635788
3_27315001,3,27315001,0.0349789
3_27320001,3,27320001,-0.050821
3_27325001,3,27325001,-0.050821
3_27335001,3,27335001,-0.050821
3_27340001,3,27340001,-0.0139485
3_27350001,3,27350001,-0.0375622
3_27355001,3,27355001,0.199112
3_27360001,3,27360001,-0.0139485
3_27365001,3,27365001,0.041048
3_27370001,3,27370001,0.0884292
3_27375001,3,27375001,-0.0262393
3_27380001,3,27380001,-0.0139485
3_27395001,3,27395001,-0.050821
3_27400001,3,27400001,0.00494871
3_27405001,3,27405001,-0.0322311
3_27410001,3,27410001,0.00494871
3_27420001,3,27420001,-0.0139485
3_27425001,3,27425001,-0.050821
3_27430001,3,27430001,-0.050821
3_27435001,3,27435001,0.181058
3_27440001,3,27440001,-0.050821
3_27445001,3,27445001,0.718032
3_27450001,3,27450001,0.718032
3_27455001,3,27455001,0.61644
3_27470001,3,27470001,0.367701
3_27475001,3,27475001,0.711596
3_27480001,3,27480001,0.718032
3_27485001,3,27485001,0.791653
3_27490001,3,27490001,0.160898
3_27495001,3,27495001,0.32523
3_27500001,3,27500001,0.00654015
3_27515001,3,27515001,-0.0139485
3_27520001,3,27520001,-0.0416784
3_27525001,3,27525001,0.048269
3_27530001,3,27530001,-0.0444828
3_27535001,3,27535001,-0.0416028
3_27540001,3,27540001,-0.050821
3_27545001,3,27545001,-0.0462497
3_27550001,3,27550001,-0.050821
3_27555001,3,27555001,-0.050821
3_27560001,3,27560001,-0.0103771
3_27565001,3,27565001,-0.0325359
3_27575001,3,27575001,-0.050821
3_27580001,3,27580001,0.181058
